date,tweet_id,text,year,contains_word,text_preprocessed,length
2015-06-07 19:46:21+00:00,6.08e+17,The fact that Drake references Nars Orgasm blush makes me love him even more,2015,False,The fact that Drake references  Orgasm  makes me love him even more,12
2015-06-07 19:14:41+00:00,6.08e+17,I need Nars super orgasm blush and Mac soft and gentle in my life,2015,False,I need  super orgasm  and Mac soft and gentle in my life,12
2015-06-07 19:00:59+00:00,6.08e+17,Kim Kardashian loves smokey eyes. Shes currently been using the Nars Dual Intensity Blush in Jubilation as a shadow along her lower lashline,2015,False,Kim Kardashian loves smokey eyes. Shes currently been using the  Dual Intensity Blush in Jubilation as a shadow along her lower lashline,22
2015-06-07 16:38:34+00:00,6.08e+17,"@trainwrekkd @girlyvodka it's Nars dual intensity blush in ""craving""!!!!!",2015,False,"it's  dual intensity  in ""craving""!!!!!",5
2015-06-07 13:41:28+00:00,6.08e+17,I spent all week mourning the loss of my nars blush but it made its way home yesterday 😍😍,2015,False,I spent all week mourning the loss of my   but it made its way home yesterday 😍😍,17
2015-06-07 08:31:28+00:00,6.07e+17,nars blush names 😂 &gt;&gt;&gt;,2015,False,names 😂 >>>,3
2015-06-07 05:30:18+00:00,6.07e+17,the Nars blush I got is sooooo cute 😭,2015,False,the   I got is sooooo cute 😭,7
2015-06-05 23:30:12+00:00,6.07e+17,a little part of my heart dies every time i think about the fact that Nars's Douceur blush got discontinued,2015,False,a little part of my heart dies every time i think about the fact that 's Douceur  got discontinued,19
2015-06-05 13:46:24+00:00,6.07e+17,I really want nars orgasm blush and urban decay makeup setting spray but alas I am poor,2015,False,I really want  orgasm  and urban decay makeup setting spray but alas I am poor,15
2015-06-05 13:31:45+00:00,6.07e+17,i really want that NARS orgasm blush,2015,False,i really want that  orgasm,5
2015-06-05 12:37:48+00:00,6.07e+17,I need a new cream pink blush in a tube form. Any favorites? The NARS one is just not for me :/,2015,False,I need a new cream pink  in a tube form. Any favorites? The  one is just not for me :/,20
2015-06-05 09:34:33+00:00,6.07e+17,The NARS orgasm blush is probs my favorite spring makeup purchase,2015,False,The  orgasm  is probs my favorite spring makeup purchase,9
2015-06-05 01:32:24+00:00,6.07e+17,@helenngrace all i use from nars is the concealer and blush .,2015,False,all i use from  is the concealer and  .,9
2015-06-04 23:34:15+00:00,6.07e+17,I JUST DROPPED AND CRACKED MY FAVORITE NARS BLUSH SOMEONE KILL ME NOW,2015,False,I JUST DROPPED AND CRACKED MY FAVORITE  BLUSH SOMEONE KILL ME NOW,12
2015-06-04 22:10:57+00:00,6.07e+17,"can't wait to go to sephora and put on generous amounts of Nars orgasm cream blush, for now ill listen to the Beach soundtrack at kinkos",2015,False,"can't wait to go to sephora and put on generous amounts of  orgasm cream , for now ill listen to the Beach soundtrack at kinkos",25
2015-06-04 18:43:12+00:00,6.07e+17,"@shawneepatient @MadMadamGaetane I didn't know MUA did a rose gold blush too, I ❤️ the Sleek 1 as a dupe for Nars orgasm. Is MUA similar?",2015,False,"I didn't know MUA did a rose gold  too, I ❤️ the Sleek  as a dupe for  orgasm. Is MUA similar?",21
2015-06-04 18:38:34+00:00,6.07e+17,"@shawneepatient Yeah, but blush will be red-ish I think... Nars Laguna Bronzer maybe? You should check beccarose on yt, she very pale too",2015,False,"Yeah, but  will be red-ish I think...  Laguna Bronzer maybe? You should check beccarose on yt, she very pale too",20
2015-06-04 17:23:47+00:00,6.07e+17,Don't know why nars blush smells like peanut butter but I'm not complaining 😳👌🏻,2015,False,Don't know why   smells like peanut butter but I'm not complaining 😳👌🏻,12
2015-06-04 17:12:49+00:00,6.07e+17,@Yngwildnpolshed got a @NARS_makeup palette and a dual intensive blush... I think Fervor!,2015,False,got a  palette and a dual intensive ... I think Fervor!,11
2015-06-04 03:02:01+00:00,6.06e+17,@KatieFear the bronzer is bobbi brown and the blush is nars in the shade called sin,2015,False,the bronzer is bobbi brown and the  is  in the shade called sin,13
2015-06-04 02:05:29+00:00,6.06e+17,I can't decide between the Liberté or Taos NARS blush...this is so difficult,2015,False,I can't decide between the Liberté or Taos  ...this is so difficult,12
2015-06-03 19:40:20+00:00,6.06e+17,If that new colourful packing nars palette is a blush situation I am on it. Eyes not so much but blush is my weakness,2015,False,If that new colourful packing  palette is a  situation I am on it. Eyes not so much but  is my weakness,21
2015-06-03 14:52:35+00:00,6.06e+17,Nars blush really isn't worth the money. Trust me. 😒,2015,False,really isn't worth the money. Trust me. 😒,8
2015-06-02 17:35:11+00:00,6.06e+17,@assassincouture I think now is a good time to point out that NARS Orgasm Blush looks good on just about everyone. ;) #ACRouge,2015,False,I think now is a good time to point out that  Orgasm Blush looks good on just about everyone. ;) ACRouge,21
2015-06-02 12:30:08+00:00,6.06e+17,The only blushes I love are mal Nars other than that I'm not a blush fan,2015,False,The only es I love are mal  other than that I'm not a  fan,14
2015-06-02 09:47:02+00:00,6.06e+17,@runawaysarah only saying too faced &gt; nars bc luv my laguna but orgasm isnt fav blush,2015,False,only saying too faced >  bc luv my laguna but orgasm isnt fav,13
2015-06-02 03:08:25+00:00,6.06e+17,@GorgeousNotBadd NARS is just my holy grail in general definitely need to get their blush &amp; eyeshadow,2015,False,is just my holy grail in general definitely need to get their  & eyeshadow,14
2015-06-01 00:54:32+00:00,6.05e+17,"@JFunnyValentine couple Nars dual intensity blushes, CT blush, Suqqu ES trio &amp; a rag doll for Bubs from Selfridges #feelingspendy",2015,False,"couple  dual intensity es, CT , Suqqu ES trio & a rag doll for Bubs from Selfridges feelingspendy",18
2015-05-31 16:40:06+00:00,6.05e+17,@oh__style @ASOS I actually bought makeup 🙊 I got Nars Orgasm Blush and Benefit Roller Lash! You? Xx,2015,False,I actually bought makeup 🙊 I got  Orgasm Blush and Benefit Roller Lash! You? Xx,15
2015-05-31 14:59:36+00:00,6.05e+17,@CHIOMAbeME idk about nars conceler highlight &amp;blush maybe try laura mercier  concealer,2015,False,idk about  conceler highlight & maybe try laura mercier  concealer,10
2015-05-31 02:31:54+00:00,6.05e+17,But honestly who the fuck does NARS think they charging $30 for a fucking blush,2015,False,But honestly who the fuck does  think they charging $ for a fucking,13
2015-05-31 02:08:02+00:00,6.05e+17,"@LesbiBlunt Everything else by Mac is great. I have lippies, liners, blush... But I like variety in sephora more. Plus Mac don't sell Nars 😀",2015,False,"Everything else by Mac is great. I have lippies, liners, ... But I like variety in sephora more. Plus Mac don't sell  😀",23
2015-05-31 01:08:56+00:00,6.05e+17,"bought nars blush ""luster"" today and thought of @_Nataliekayyy 💋",2015,False,"bought   ""luster"" today and thought of  💋",7
2015-05-30 01:56:50+00:00,6.04e+17,"""Women only wear makeup for men""  so you will be reimbursing me for my NARS blush and mascara thats $75 fork it over #GiveYourMoneyToWomen",2015,False,"""Women only wear makeup for men""  so you will be reimbursing me for my   and mascara thats $ fork it over GiveYourMoneyToWomen",22
2015-05-29 19:17:50+00:00,6.04e+17,The new NARS blush bomb af though,2015,False,The new   bomb af though,5
2015-05-29 15:35:25+00:00,6.04e+17,not even had depop for a day and ive already brought a nars blush lol oops,2015,False,not even had depop for a day and ive already brought a   lol oops,14
2015-05-28 23:31:22+00:00,6.04e+17,"@b3llaa__ MUFE Full Cover Concealer, Nars Bronzer, Lancôme Foundation, Anastasia Contour Kit, MAC Format blush 😊😊",2015,False,"MUFE Full Cover Concealer,  Bronzer, Lancôme Foundation, Anastasia Contour Kit, MAC Format  😊😊",13
2015-05-27 23:38:28+00:00,6.04e+17,"@spoonbeautytips My #1, 3 minute beauty trick: @LauraMercier Illuminating Tinted Moisturizer, any @NARS_makeup blush, &amp; mascara. #Done",2015,False,"My ,  minute beauty trick:  Illuminating Tinted Moisturizer, any  , & mascara. Done",13
2015-05-27 17:04:50+00:00,6.04e+17,@fashionknitsta what was the name of the NARS blush used on you today? Really loved the look.,2015,False,what was the name of the   used on you today? Really loved the look.,14
2015-05-27 02:32:29+00:00,6.03e+17,I need to buy that Nars albatross highlighting blush!,2015,False,I need to buy that  albatross highlighting !,8
2015-05-26 15:06:20+00:00,6.03e+17,@andgoseek real talk Nars orgasm/super orgasm blush changed my life. I got it in the little squidge bottle &amp; it actually gives me life,2015,False,real talk  orgasm/super orgasm  changed my life. I got it in the little squidge bottle & it actually gives me life,21
2015-05-26 13:19:56+00:00,6.03e+17,Guess you haven't heard one of the best blushers is Nars' Blush in Orgasm 😂,2015,False,Guess you haven't heard one of the best ers is ' Blush in Orgasm 😂,15
2015-05-26 13:03:36+00:00,6.03e+17,@CARAntaduhan i have this really pink blush called desire from nars! Bagay for maputi!! It's hot pink but comes off as peachy red,2015,False,i have this really pink  called desire from ! Bagay for maputi!! It's hot pink but comes off as peachy red,21
2015-05-26 00:23:16+00:00,6.03e+17,How do you guys feel about the nars albatross blush as a highlight? On brown skin🙇🏽,2015,False,How do you guys feel about the  albatross  as a highlight? On brown skin🙇🏽,14
2015-05-25 16:21:18+00:00,6.03e+17,@KellyPowling is it the white glam glow? Is it the almond shower oil from locc? Is it the nars candles? Is it the orgasm blush?,2015,False,is it the white glam glow? Is it the almond shower oil from locc? Is it the  candles? Is it the orgasm ?,23
2015-05-25 12:58:04+00:00,6.03e+17,"@ilysmthevamps blush - fleur power MAC
Contour - Anastasia contour kit
Highlighter- MAC soft and gentle
Bronzer - NARS Laguna
Eye - naked 1",2015,False,- fleur power MAC Contour - Anastasia contour kit Highlighter- MAC soft and gentle Bronzer -  Laguna Eye - naked,20
2015-05-25 05:37:55+00:00,6.03e+17,OMG IM LOVING THIS NARS BLUSH!!! #makeupjunkie #nars #beauty #style #color,2015,False,OMG IM LOVING THIS  BLUSH!!! makeupjunkie  beauty style color,9
2015-05-25 04:13:46+00:00,6.03e+17,"I want this Marc Jacobs foundation, nars concealer, too faced highlight/bronzer/blush &amp; Kat's eyeliner and lipstick. Someone pls.",2015,False,"I want this Marc Jacobs foundation,  concealer, too faced highlight/bronzer/ & Kat's eyeliner and lipstick. Someone pls.",17
2015-05-23 22:04:46+00:00,6.02e+17,I'll drop $30 on food with no issue but will actually debate on getting a nars blush. Lol,2015,False,I'll drop $ on food with no issue but will actually debate on getting a  . Lol,17
2015-05-23 20:23:02+00:00,6.02e+17,Indulged my weakness for bright pinks at the Church of Sephora today: NARS Starscape blush &amp; Michiyo lipstick. Ohhhh yeah.,2015,False,Indulged my weakness for bright pinks at the Church of Sephora today:  Starscape  & Michiyo lipstick. Ohhhh yeah.,18
2015-05-22 23:46:12+00:00,6.02e+17,"NARS has reused the exact same Dual Intensity Blush ad in like the last three issues of Vogue &amp; it's driving me nuts
...#FirstWorldProblems",2015,False,has reused the exact same Dual Intensity Blush ad in like the last three issues of Vogue & it's driving me nuts ...FirstWorldProblems,23
2015-05-21 11:30:46+00:00,6.01e+17,Omfg this NARS blush is changing my life,2015,False,Omfg this   is changing my life,6
2015-05-20 17:16:32+00:00,6.01e+17,why does Nars have blush names like Orgasm and Super Orgasm and Deep Throat,2015,False,why does  have  names like Orgasm and Super Orgasm and Deep Throat,12
2015-05-20 12:32:03+00:00,6.01e+17,"This Nars blush is called ""Orgasm"". I've been hard at it for 6-months to no avail.",2015,False,"This   is called ""Orgasm"". I've been hard at it for -months to no avail.",14
2015-05-20 01:26:00+00:00,6.01e+17,Baught some nars blush and now i cant find it .,2015,False,Baught some   and now i cant find it .,9
2015-05-18 15:03:34+00:00,6e+17,I use to wonder how Drake knew bout women loving NARS Orgasm blush. Y'all be paying attention.,2015,False,I use to wonder how Drake knew bout women loving  Orgasm . Y'all be paying attention.,16
2015-05-16 21:41:01+00:00,6e+17,Does somebody have a nars blush to give me? 😢😢,2015,False,Does somebody have a   to give me? 😢😢,8
2015-05-16 17:37:07+00:00,6e+17,after i lost my Nars orgasm blush i was so sad dude it was tragic,2015,False,after i lost my  orgasm  i was so sad dude it was tragic,13
2015-05-16 17:36:28+00:00,6e+17,"i'm really skeptical on buying expensive makeup because i lose all my makeup at some point, like i lost my Nars blush, my mac concealer :/",2015,False,"i'm really skeptical on buying expensive makeup because i lose all my makeup at some point, like i lost my  , my mac concealer :/",25
2015-05-16 13:30:58+00:00,6e+17,it is now a priority for me to get the outlaw blush from nars im in love,2015,False,it is now a priority for me to get the outlaw  from  im in love,15
2015-05-16 02:04:56+00:00,5.99e+17,NARS stars scape blush 😍 might be adding to that my sneaky basket,2015,False,stars scape  😍 might be adding to that my sneaky basket,11
2015-05-15 18:03:24+00:00,5.99e+17,If I'm getting this shot then I expect to be fine in the next 30 minutes because Nars Madly blush is back in stock and yah girl gotta get it,2015,False,If I'm getting this shot then I expect to be fine in the next  minutes because  Madly  is back in stock and yah girl gotta get it,27
2015-05-15 12:45:58+00:00,5.99e+17,I was so excited 2 try my new @NARSissist dual intensity blush in Jubilation that I forgot 2 put setting powder over my foundation #nars,2015,False,I was so excited  try my new  dual intensity  in Jubilation that I forgot  put setting powder over my foundation,20
2015-05-14 18:42:23+00:00,5.99e+17,@kayleighkmua could I have the nars blush please my PayPal is lizzswifty@hotmail.co.uk,2015,False,could I have the   please my PayPal is lizzswifty.co.uk,9
2015-05-14 14:14:51+00:00,5.99e+17,"Someone can send me some nars blush? I""m broken 😭😭😭😭😭",2015,False,"Someone can send me some  ? I""m broken 😭😭😭😭😭",9
2015-05-13 02:51:28+00:00,5.98e+17,do i pay $30 for a NARS blush or $30 on an army bomb lightstick,2015,False,do i pay $ for a   or $ on an army bomb lightstick,13
2015-05-12 20:33:25+00:00,5.98e+17,@kickassknope it looks great tho!!! Get all the nars and NYX blush tbh,2015,False,it looks great tho!!! Get all the  and NYX  tbh,10
2015-05-12 15:20:09+00:00,5.98e+17,@xItsArix yeah. i dont need a too faced blush if i really want a nars blusher,2015,False,yeah. i dont need a too faced  if i really want a  er,13
2015-05-12 11:35:46+00:00,5.98e+17,I was so excited to buy this nars blush today just to find out they discontinued the one shade that suited my skin tone😕,2015,False,I was so excited to buy this   today just to find out they discontinued the one shade that suited my skin tone😕,22
2015-05-12 00:56:42+00:00,5.98e+17,In love w/ my NARS blush 😍,2015,False,In love w/ my   😍,5
2015-05-10 19:31:29+00:00,5.97e+17,@ClarkeCouture the NARS dual intensity blush's are amazing. Theres a few highlight ones in there - gorgeous! love topshop polished too,2015,False,the  dual intensity 's are amazing. Theres a few highlight ones in there - gorgeous! love topshop polished too,19
2015-05-10 19:24:58+00:00,5.97e+17,"I'm really loving a highlighting blush at the minute, my favourite is Nars Orgasm! What are your faves? #bbloggers",2015,False,"I'm really loving a highlighting  at the minute, my favourite is  Orgasm! What are your faves? bbloggers",17
2015-05-09 00:53:18+00:00,5.97e+17,i know your hand has been where it shouldn't have. how else u gonna explain a hair and a gap in my already shattered nars blush.,2015,False,i know your hand has been where it shouldn't have. how else u gonna explain a hair and a gap in my already shattered  .,25
2015-05-08 21:34:14+00:00,5.97e+17,@Lipstik_Queen what are you looking for? My favorite blush is Nars Deep Throat!,2015,False,what are you looking for? My favorite  is  Deep Throat!,10
2015-05-08 19:53:04+00:00,5.97e+17,I now completely understand why so many people love Nars blush in 'Orgasm.' It's gorgeous!,2015,False,I now completely understand why so many people love   in 'Orgasm.' It's gorgeous!,13
2015-05-08 19:46:13+00:00,5.97e+17,Nars dual intensity blush in fervor needs to be in my life! 😍😍😍😍😍😍 so flippin prettyyyyyy!,2015,False,dual intensity  in fervor needs to be in my life! 😍😍😍😍😍😍 so flippin prettyyyyyy!,14
2015-05-08 16:46:00+00:00,5.97e+17,"@zoeclaire_ important q, do you like NARS lipsticks? I love their blush, but are the lipsticks worth it?",2015,False,"important q, do you like  lipsticks? I love their , but are the lipsticks worth it?",16
2015-05-08 05:44:08+00:00,5.97e+17,NARS blush really is everything.,2015,False,really is everything.,3
2015-05-08 00:57:53+00:00,5.96e+17,More Nars blush on the way on the way @NARSissist #quality How can anyone hate this brand?,2015,False,More   on the way on the way  quality How can anyone hate this brand?,14
2015-05-07 22:58:26+00:00,5.96e+17,So excited! Just ordered the new NARS + Christopher Kane blush. Going to go to Sephora now and see if I can hunt down the eyeshadow.,2015,False,So excited! Just ordered the new  + Christopher Kane . Going to go to Sephora now and see if I can hunt down the eyeshadow.,25
2015-05-07 16:10:43+00:00,5.96e+17,"Dropped a Nars blush and it broke everywhere while I was doing my makeup. Common satan, don't come at me with this today.",2015,False,"Dropped a   and it broke everywhere while I was doing my makeup. Common satan, don't come at me with this today.",21
2015-05-07 06:34:21+00:00,5.96e+17,@ViviannaMakeup what lipstick are you wearing in your new blush blog post? It looks amaze! Ps. I 💕 NARS Douceur!,2015,False,what lipstick are you wearing in your new  blog post? It looks amaze! Ps. I 💕  Douceur!,17
2015-05-07 00:17:57+00:00,5.96e+17,This Nars contour blush is going to hit pan soon,2015,False,This  contour  is going to hit pan soon,8
2015-05-06 17:45:56+00:00,5.96e+17,NARS madly blush hasn't been instock since last year &amp; it's finally back 😩🙌🏽,2015,False,madly  hasn't been instock since last year & it's finally back 😩🙌🏽,12
2015-05-06 13:26:16+00:00,5.96e+17,WHOOT WHOOT!! @cookiegigan @samanthaatyler just ordered @NARSissist X Christopher Kane Silent Nude blush and Nucleus Lip gloss #nars #makeup,2015,False,WHOOT WHOOT!!   just ordered  X Christopher Kane Silent Nude  and Nucleus Lip gloss  makeup,14
2015-05-06 08:45:20+00:00,5.96e+17,@A_LittleB les blush dual intensity de nars 😍,2015,False,les  dual intensity de  😍,5
2015-05-05 21:08:23+00:00,5.96e+17,hmmm nars blush or too faced blush??,2015,False,hmmm   or too faced ??,5
2015-05-05 20:22:53+00:00,5.96e+17,@thenameselisse_ @AshleyR511_ I'm loving this blush ;) it's that big NARS I have,2015,False,I'm loving this  ;) it's that big  I have,9
2015-05-05 20:05:59+00:00,5.96e+17,"@bethbowenblog I have the hope in a jar and I currently have 4 mascaras open, but I do want to try the Tarte primer. And Nars blush is ❤️.",2015,False,"I have the hope in a jar and I currently have  mascaras open, but I do want to try the Tarte primer. And   is ❤️.",25
2015-05-05 20:04:20+00:00,5.96e+17,"@ChampagneLaced nars blush, benefit bad gal mascara, tarte primer, MUFE foundation, or philosophy's renewed hope in a jar. I have a problem.",2015,False,", benefit bad gal mascara, tarte primer, MUFE foundation, or philosophy's renewed hope in a jar. I have a problem.",20
2015-05-05 00:18:22+00:00,5.95e+17,Love my Orgasm blush by nars😍😍😍,2015,False,Love my Orgasm  by 😍😍😍,5
2015-05-04 20:57:16+00:00,5.95e+17,@Sephora  will Nars blush in Madly be coming back in stock online?,2015,False,will   in Madly be coming back in stock online?,9
2015-05-04 13:12:11+00:00,5.95e+17,rachel the type of girl to slit someone's throat with the mirror of her nars outlaw blush,2015,False,rachel the type of girl to slit someone's throat with the mirror of her  outlaw,15
2015-05-04 05:14:28+00:00,5.95e+17,No lie I listen to Fancy when I put on my Orgasm blush from Nars.,2015,False,No lie I listen to Fancy when I put on my Orgasm  from .,14
2015-05-04 00:23:12+00:00,5.95e+17,Meanwhile NARS got this new dual intensity blush that I want so damn bad. Either in Fervor or Craving.,2015,False,Meanwhile  got this new dual intensity  that I want so damn bad. Either in Fervor or Craving.,17
2015-05-03 19:48:41+00:00,5.95e+17,"Need to get some new blush and lipstick, I'm thinking MAC, NARS or Bobbi Brown...hmmm",2015,False,"Need to get some new  and lipstick, I'm thinking MAC,  or Bobbi Brown...hmmm",13
2015-05-02 22:38:25+00:00,5.95e+17,Nars madly blush finally back in stock at Sephora! So happy I could cry😁,2015,False,madly  finally back in stock at Sephora! So happy I could cry😁,12
2015-05-02 05:42:16+00:00,5.94e+17,@leahlava haha well if it's the Nars blush its supposed to be very very good 😳😳 #IWant lol,2015,False,haha well if it's the   its supposed to be very very good 😳😳 IWant lol,15
2015-05-02 02:20:43+00:00,5.94e+17,nars dual intensity blush in frenzy though like gold highlights and deep orange omfg I love it,2015,False,dual intensity  in frenzy though like gold highlights and deep orange omfg I love it,15
2015-05-02 00:48:57+00:00,5.94e+17,My heart exploded into diamond dust when I tried on exhibit a by nars. I need that blush in my life asap!!!!,2015,False,My heart exploded into diamond dust when I tried on exhibit a by . I need that  in my life asap!!!!,21
2015-05-01 14:12:26+00:00,5.94e+17,I just won a Nars blush which has helped calm me down a little :),2015,False,I just won a   which has helped calm me down a little :),13
2015-05-01 13:37:33+00:00,5.94e+17,@LoveShelbey I  purchased the NARS dual-intensity blush in Jubilation &amp; I want to love it but it barely shows up on my skin 😭 Any tips?,2015,False,I  purchased the  dual-intensity  in Jubilation & I want to love it but it barely shows up on my skin 😭 Any tips?,23
2015-05-01 13:25:52+00:00,5.94e+17,"Somebody get me the Nars Blush ""Orgasm"" pleaase w. a cherry on top",2015,False,"Somebody get me the  Blush ""Orgasm"" pleaase w. a cherry on top",12
2015-04-30 21:37:17+00:00,5.94e+17,@indiaknight NARS bronzer/blush duo (Sin/Casino) changed my life. As did its Mysterious Red lip crayon.,2015,False,bronzer/ duo (Sin/Casino) changed my life. As did its Mysterious Red lip crayon.,13
2015-04-30 18:50:26+00:00,5.94e+17,I finally own Nars Orgasm blush after wanting it for like 3 years 😍,2015,False,I finally own  Orgasm  after wanting it for like  years 😍,11
2015-04-30 16:08:06+00:00,5.94e+17,"If you had to pick between these 3 products which would you pick: NARS cream concealer, benefit big easy foundation &amp; nars blush #bbloggers",2015,False,"If you had to pick between these  products which would you pick:  cream concealer, benefit big easy foundation &   bbloggers",20
2015-04-30 12:08:29+00:00,5.94e+17,Finally got my hands on Nars Sin blush 😍😍😍😍😍😍😍😍😍,2015,False,Finally got my hands on  Sin  😍😍😍😍😍😍😍😍😍,7
2015-04-30 10:46:56+00:00,5.94e+17,"Someone please buy me the NARS deep throat blush, and the urban decay naked 1/2/3 and electric palette 💕😏",2015,False,"Someone please buy me the  deep throat , and the urban decay naked // and electric palette 💕😏",18
2015-04-30 03:54:46+00:00,5.94e+17,@KathleenLights1 - what's that blush that you love that looks boring but is gorgeous on the cheeks? I think it's a Nars one?😚kinda taupe-y?,2015,False,- what's that  that you love that looks boring but is gorgeous on the cheeks? I think it's a  one?😚kinda taupe-y?,21
2015-04-29 23:37:07+00:00,5.94e+17,NARS copacabana illuminator and Madly blush are on their way to me. 😍,2015,False,copacabana illuminator and Madly  are on their way to me. 😍,11
2015-04-29 20:09:11+00:00,5.94e+17,MOST BEAUTIFULLY DESIGNED MAKEUP Kabuki blush brush by Nars featuring hand-spun wisteria handle.,2015,False,MOST BEAUTIFULLY DESIGNED MAKEUP Kabuki  brush by  featuring hand-spun wisteria handle.,11
2015-04-29 13:56:45+00:00,5.93e+17,So I absolutely love the Nars Orgasm blush just like I knew I would ❤️,2015,False,So I absolutely love the  Orgasm  just like I knew I would ❤️,13
2015-04-28 09:28:52+00:00,5.93e+17,@Phyrra I have the NARS Virtual Domination Palette and it can double for blush and contour since it has three blushes plus Laguna/Miss Lib.,2015,False,I have the  Virtual Domination Palette and it can double for  and contour since it has three es plus Laguna/Miss Lib.,21
2015-04-28 01:41:26+00:00,5.93e+17,@salkire9 MY FRIGGEN BLUSH 😢 AT LEAST IT WAS ELF BRAND. BC IF IT WERE NARS I'D BE CRYING,2015,False,MY FRIGGEN BLUSH 😢 AT LEAST IT WAS ELF BRAND. BC IF IT WERE  I'D BE CRYING,17
2015-04-28 01:33:10+00:00,5.93e+17,Well guess what. Ya'll go to NARS island. Send me some blush tho. @TheyCallMeAngel @ShantaFabulous #BGFBeautyBrackets,2015,False,Well guess what. Ya'll go to  island. Send me some  tho.   BGFBeautyBrackets,12
2015-04-28 01:21:05+00:00,5.93e+17,Ehh...Nars got me on the blush but when you think overall education &amp; marketing. MAC @TheyCallMeAngel @ChalibooYahh #bgfbeautybrackets,2015,False,Ehh... got me on the  but when you think overall education & marketing. MAC   bgfbeautybrackets,15
2015-04-27 17:51:21+00:00,5.93e+17,"NARS has a shade of blush called ""Deep Throat"".",2015,False,"has a shade of  called ""Deep Throat"".",7
2015-04-27 11:43:21+00:00,5.93e+17,"En Naked 2 en Chocolate Bar palette, en Too Faced base, en NARS Laguna bronzer, en Benefit Roller Lash, en Benefit Blush en... en...",2015,False,"En Naked  en Chocolate Bar palette, en Too Faced base, en  Laguna bronzer, en Benefit Roller Lash, en Benefit Blush en... en...",22
2015-04-27 06:48:28+00:00,5.93e+17,"Has anyone tried NARS blush in Orgasm? I've heard good things, but I want some input before I blow 20 bucks.",2015,False,"Has anyone tried   in Orgasm? I've heard good things, but I want some input before I blow  bucks.",18
2015-04-27 01:43:13+00:00,5.93e+17,"I let this girl at the NARS counter put blush on me yesterday, now I have a big A bump on my lip",2015,False,"I let this girl at the  counter put  on me yesterday, now I have a big A bump on my lip",21
2015-04-26 19:39:45+00:00,5.92e+17,"@thelovecatsinc NARS &amp; Chanel cause I couldn't live without Vitalumiere Aqua foundation, NARS Orgasm blush and creamy concealer! #bbloggers",2015,False,"& Chanel cause I couldn't live without Vitalumiere Aqua foundation,  Orgasm  and creamy concealer! bbloggers",15
2015-04-26 19:08:58+00:00,5.92e+17,@JewelBeautyBlog My NARS multiple &amp; makeup revolution blush palette! 💕 #bbloggers,2015,False,My  multiple & makeup revolution  palette! 💕 bbloggers,8
2015-04-26 18:43:40+00:00,5.92e+17,"Ladies. I'm in need of a new blush, I think I'm too tan for what i have now it doesn't show lmfao. What else is good besides Nars?",2015,False,"Ladies. I'm in need of a new , I think I'm too tan for what i have now it doesn't show lmfao. What else is good besides ?",28
2015-04-26 16:34:33+00:00,5.92e+17,Omg the Nars Orgasm blush and illuminator is life,2015,False,Omg the  Orgasm  and illuminator is life,7
2015-04-26 14:25:19+00:00,5.92e+17,"Am I the only one who finds it a bit disturbing that Nars has an eyeshadow and blush kit called ""Deep Throat?""",2015,False,"Am I the only one who finds it a bit disturbing that  has an eyeshadow and  kit called ""Deep Throat?""",20
2015-04-26 05:25:50+00:00,5.92e+17,Blush: I am boring when it comes to blush. NARS or MAC.,2015,False,Blush: I am boring when it comes to .  or MAC.,11
2015-04-24 23:47:25+00:00,5.92e+17,@reedusxarmy MAC has pretty stuff and way cheaper than other brands like NARS... Orgasm blush is the best but expen$$$$ive,2015,False,MAC has pretty stuff and way cheaper than other brands like ... Orgasm  is the best but expen$$$$ive,18
2015-04-24 18:15:56+00:00,5.92e+17,@ThatChanGirl nars Taj Mahal (blush) is to dieeeee! Can double up as a bronzer if you like it subtle or nars casino is a really good bronzer,2015,False,Taj Mahal () is to dieeeee! Can double up as a bronzer if you like it subtle or  casino is a really good bronzer,24
2015-04-23 01:02:23+00:00,5.91e+17,I WANT THE CONTOUR BLUSH IN PALOMA AND RADIANT CREAMY CONCEALER IN GINGER FORM NARS PLS WORLD PLEASE,2015,False,I WANT THE CONTOUR BLUSH IN PALOMA AND RADIANT CREAMY CONCEALER IN GINGER FORM  PLS WORLD PLEASE,17
2015-04-22 13:14:25+00:00,5.91e+17,any of yall try NARS orgasm lipstick or blush?,2015,False,any of yall try  orgasm lipstick or ?,8
2015-04-22 08:34:43+00:00,5.91e+17,"@ExpatMUAddict Wow! You really went all out, Stacey. The new Nars dual blush is one of our favs! How cool is it that the blush can be... 1/2",2015,False,"Wow! You really went all out, Stacey. The new  dual  is one of our favs! How cool is it that the  can be... /",24
2015-04-22 05:34:31+00:00,5.91e+17,Nars blush is also my fave omgggggg,2015,False,is also my fave omgggggg,5
2015-04-21 23:44:44+00:00,5.91e+17,"@theames Half boring stuff (face wash, foundation) &amp; half stuff I totally don't need (NARS blush &amp; lipstick). Plus freebies!",2015,False,"Half boring stuff (face wash, foundation) & half stuff I totally don't need (  & lipstick). Plus freebies!",18
2015-04-21 22:51:03+00:00,5.91e+17,@_taco_belle @pablitasan @serendipities @jazzagold nars audacious Vera &amp; sephora blush called orange punchy sunkissed wow smthg like that,2015,False,audacious Vera & sephora  called orange punchy sunkissed wow smthg like that,12
