date,tweet_id,text,year
2017-10-06 13:00:16+00:00,916286988348743680,NARS Man Ray for NARS Holiday 2017 Color Collection: Fetishized and Intensely Blush  https://t.co/nrwj9XAPjy https://t.co/IxBp9PWkND,2017
2017-10-05 18:03:43+00:00,916000965106552835,"@narsissist Favorite Blush #exhibita

#nars #narsissist #narscosmetics #newblogpost… https://t.co/T2SwoJ1GGC",2017
2017-10-05 16:52:09+00:00,915982957793378305,"@narsissist Favorite Blush Exhibit A

#nars #narsissist #narscosmetics #newblogpost… https://t.co/cwuuxO8WFk",2017
2017-10-05 15:05:46+00:00,915956185144135680,@scrtycltr word. i think i’m j gonna stick with nars and lancôme and try her match sticks &amp; tht one rosy blush,2017
2017-10-05 00:56:01+00:00,915742338999308289,"NYX In Your Elements EARTH
NARS liquid blush orgasm
Burt's Bees 502 Suede Splash
#今日のメイク https://t.co/rOLBeJAU8K",2017
2017-10-04 23:00:05+00:00,915713160228802560,#firedeal NARS Blush for only $30 via Ulta https://t.co/OQmux0H4t1 https://t.co/KArgv2U7pT,2017
2017-10-04 22:49:34+00:00,915710514654826496,I liked a @YouTube video https://t.co/fd5VIORkcd NEW NARS Blissful Blush | BLUE GLITTER BLUSH!? | Amanda Gregory Beauty,2017
2017-10-04 21:17:01+00:00,915687224280264711,Check out NARS Dual Intensity Blush in Adoration 0.21 oz/6g Full Size BNIB  #NARS https://t.co/MiJeHKt1Ee via @eBay,2017
2017-10-04 21:09:49+00:00,915685410289971200,#beautyhottakes i never saw it for nars orgasm blush.,2017
2017-10-04 18:45:30+00:00,915649094521106432,NARS Overexposed Glow Highlighter &amp; Blush Swatches + Review // Man Ray... https://t.co/tJIg2GekJJ on @bloglovin,2017
2017-10-04 15:40:54+00:00,915602636862345216,"#Yslbeauty Touche Eclat Foundation, #nars liquid blush in Orgasm, #kyliecosmetics liquid lipstick in One Wish. #motd #fotd #beauty #makeup https://t.co/bcZBN8m8Y0",2017
2017-10-04 01:33:03+00:00,915389270918967296,"NARS Highlighting Blush, Albatross https://t.co/M4ODTm5pDQ  #NARS https://t.co/a0li4aRgjk",2017
2017-10-03 23:25:17+00:00,915357114901594112,"#hourglasscosmetics Vanish Seamless Foundation Stick, #nars blush in Taj Mahal, #abh liquid lipstick in Kathryn #beauty #makeup #motd #fotd https://t.co/EDqrLuNTc9",2017
2017-10-03 09:21:23+00:00,915144740152250370,"@Space_NK when I add NARS blush bronzer duo to my basket (Orgasm/Laguna), it says the item is currently unavailable. When will it be back?",2017
2017-10-02 21:56:32+00:00,914972391394045952,I just added this to my closet on Poshmark: NARS LOT BLUSH SKIN TINT LIPSTICK PENCIL. https://t.co/kNRlbfx6sZ via @poshmarkapp #shopmycloset,2017
2017-10-02 18:35:32+00:00,914921809748811777,"@bridgelle NARS Blush, Orgasm 0.16 oz. is now on sale for $28.97 at Amazon. Product page: https://t.co/CVpQJ4Khx7",2017
2017-10-02 04:26:51+00:00,914708229489401862,Look what I found on Mercari! Nars Blush-Dolce Vita posted by LC's Closet https://t.co/H85AXbxjIO,2017
2017-10-02 01:17:57+00:00,914660691721588737,The NARS blush shade in Deep Throat is life.,2017
2017-10-01 17:50:03+00:00,914547977145978880,NARS blush in orgasm is every thing. Best universal blush no matter what skin tone. (No filters or retouch) ❤️❤️ https://t.co/e8ciio2OWX,2017
2017-10-01 17:31:52+00:00,914543398710923264,@NARSissist makes my all time favourite blush - MADLY - a stunning tan shade: https://t.co/yY466HbXq2 #beautyblogger LOVE NARS blushes :),2017
2017-10-01 17:22:59+00:00,914541164451078145,"The biggest beauty con is that the NARS blush, Orgasm, is universally flattering.",2017
2017-10-01 02:25:37+00:00,914315332596224000,"i got a sample of the nars blush in goulue and it is THE perfect blush shade for me. i love it, i wanna get the full size",2017
2017-09-30 16:52:19+00:00,914171060395794432,"@bridgelle NARS Blush, Orgasm 0.16 oz. is now on sale for $29.02 at Amazon. Product page: https://t.co/CVpQJ4Khx7",2017
2017-09-30 09:58:58+00:00,914067035897974784,"Nars blush

Rm125 with free postage 
Directly message or email us to order
p/s : ordering with comments can cause … https://t.co/sI4kj1OAgT https://t.co/q9DiN1YYgz",2017
2017-09-30 04:27:46+00:00,913983684985974784,I got a sample of the NARS orgasm blush and tbh imma nut for that shit,2017
2017-09-30 04:20:43+00:00,913981911046823936,Some blush from nars wouldn’t hurt,2017
2017-09-30 02:12:05+00:00,913949542529339392,@arcticmondays I want the make up palettes from UD. Naked 1 naked 2 etc..but I have their resting spray. Nars matte lipsticks In LOVE. And blush! So far.,2017
2017-09-29 23:47:04+00:00,913913046518702080,NARS Talia Contour Blush Duo. #makeuplover #smokeyeyemakeup #cosmetics #beautytips https://t.co/jZ3KKnnNjI https://t.co/CqTxTQCHb5,2017
2017-09-29 20:36:26+00:00,913865070664470529,"I got Fenty gloss, Fenty foundation, NARS primer, UD setting spray, a gloss &amp; blush set &amp; a playbox. I spent $2.37.",2017
2017-09-29 18:02:31+00:00,913826339056226304,Bonita | NARS Orgasm All Time Favorite Blush https://t.co/xSAeUIb4Z4 on @bloglovin,2017
2017-09-29 18:00:54+00:00,913825928740032513,Bonita | NARS Orgasm All Time Favorite Blush https://t.co/UFZXy3dkm6 https://t.co/1N54rNAkpQ,2017
2017-09-29 15:45:58+00:00,913791974473293825,Woohoo! Bought Nars Highlighting Blush on Carousell https://t.co/SlTFgog4YP @thecarousell,2017
2017-09-29 15:44:48+00:00,913791677847838720,Woohoo! Bought NARS Highlighting Blush on Carousell https://t.co/vRFpe0xMqJ @thecarousell,2017
2017-09-29 00:10:27+00:00,913556543592857600,"But speaking of NARS, I got to see and touch their holiday collection today and the blush shades are so beautiful. Ours is pretty too though",2017
2017-09-28 04:27:36+00:00,913258869748490240,"@bridgelle NARS Blush, Orgasm 0.16 oz. is now on sale for $31.00 at Amazon. Product page: https://t.co/CVpQJ4Khx7",2017
2017-09-27 22:45:44+00:00,913172836281446402,"NARS – Introducing New Liquid Blush – Dolce Vita, $30  https://t.co/Vc7ebvOLzE https://t.co/PZNKSJLGQW",2017
2017-09-27 09:05:11+00:00,912966337516965888,"▪️NARS▪️
.
🏆AWARD WINNING BLUSH🏆
.

NARS BLUSH 4.8G
(ORIGINAL NEW IN BOX/RETAIL STOCK)
NOW:RM75 EACH!
RETAIL... https://t.co/KSwCurtjDu",2017
2017-09-26 20:50:59+00:00,912781571027030020,"Dying bc I just realized when Drake said ""Orgasm blush, lipstick and concealer"" he was talking abut NARS lmao",2017
2017-09-26 19:07:48+00:00,912755601415000069,I got NARS Blush in Orgasm! Which Cult Classic Beauty Product Should You Try? https://t.co/kklt66f9Fb @influenster,2017
2017-09-26 18:16:12+00:00,912742617300975616,Nars Blush or Tarte Blush?,2017
2017-09-26 06:30:17+00:00,912564967576150017,I'm swooning over the #NARS #Unfiltered1 Cheek Palette https://t.co/GRgb93kbYu #blogdebeleza #blush @wetweetblogs @UKBloggers1,2017
2017-09-26 00:32:46+00:00,912474994575380480,I got NARS Blush in Orgasm! Which Cult Classic Beauty Product Should You Try? https://t.co/n0RNK39PUp @influenster,2017
2017-09-25 22:24:32+00:00,912442726003638273,NARS Liquid Blush: I Have Buckets and Barrels of Love for This Line! The new NARS Liquid Blush https://t.co/DzH9WIzTwf #trendingbeautynews,2017
2017-09-25 20:19:16+00:00,912411197911261189,"*Returning NARS blush to Sephora

""The shade ""orgasm"" is doing nothing for me. Maybe I'll have better luck with your ""climax"" line.""",2017
2017-09-25 11:42:22+00:00,912281119701188608,"@bridgelle NARS Blush, Orgasm 0.16 oz. is now on sale for $31.00 at Amazon. Product page: https://t.co/CVpQJ4Khx7",2017
2017-09-25 11:40:25+00:00,912280629089263616,NARS: Blush Orgasm https://t.co/r6LkCjqWeP,2017
2017-09-24 14:09:48+00:00,911955830857015297,"I need this John Lewis beauty advent calendar! £149 worth £300 and you get:
•Nars Blush Orgasm… https://t.co/n1kh8lQ5qU",2017
2017-09-24 07:17:22+00:00,911852040569196544,My NARS blush giving me liiiiifeeee tonight ✨,2017
2017-09-23 23:49:26+00:00,911739314219945984,Check out what I found. NARS Orgasm Liquid Blush 15ml Full Size BNIB 100%Genuine https://t.co/iDGVb7di4R via @eBay_UK,2017
2017-09-23 19:54:44+00:00,911680251599527937,I just added this to my closet on Poshmark: NARS South Beach Blush/Highlighter. https://t.co/YVIM0c56Kc via @poshmarkapp #shopmycloset,2017
2017-09-23 02:15:09+00:00,911413596441186304,"Friyay! I finally bought me some Nars liquid blush in Orgasm 💓 #cultfavorite 

Then took… https://t.co/3pfb8MzcKL",2017
2017-09-23 01:42:32+00:00,911405390897844224,"What a surprise lol...Influenster Quiz 'Which Cult Classic Beauty Product Should You Try?'
My result was: NARS Blush in Orgasm https://t.co/HvKn5Shs0P",2017
2017-09-22 22:05:07+00:00,911350675002544128,NARS Sheer Pop Multiple in MOTU TANE 1565 w/ FREE SHIPPING https://t.co/p8WnZYTJyx #makeup #nars #narsblush #stickblush #blush #peachblush https://t.co/8GoRE1maYq,2017
2017-09-22 21:43:10+00:00,911345148474339328,"Influenster Quiz 'Which Cult Classic Beauty Product Should You Try?'

My result was: NARS Blush in Orgasm

https://t.co/eMDWQ4Tjm3 https://t.co/kd4LxsYqh5",2017
2017-09-22 18:55:12+00:00,911302878425436166,NARS Sheer Pop Multiple in MOTU TANE 1565 w/ FREE SHIPPING https://t.co/BUuDGiOaVm #makeup #nars #narsblush #stickblush #blush #peachblush https://t.co/zy1Uaezqyt,2017
2017-09-22 14:37:40+00:00,911238071965843456,@AshBoule @NARSissist I stopped using NARs because I did some research and  their blush has a lot of harmful ingredients in it including BHA :/,2017
2017-09-22 13:55:31+00:00,911227460737519616,"NARS blush palette is so pretty 😍😍😍😍
.
.
WhatsApp 0567287513

#lookslikelove #3Lmakeup #makeuplove #itlookslikelov… https://t.co/eKKObwlkAP https://t.co/r0bXUjlIon",2017
2017-09-22 13:16:50+00:00,911217726353543168,Yesterday my Sephora clerk gave me a NARS mini blush for no reason other than the fact she was fucking with me 🤙🏻,2017
2017-09-22 12:05:11+00:00,911199695376089090,NARS Sheer Pop Multiple in MOTU TANE 1565 w/ FREE SHIPPING https://t.co/p8WnZYTJyx #makeup #nars #narsblush #stickblush #blush #peachblush https://t.co/9Sinf6ZhVN,2017
2017-09-22 06:27:22+00:00,911114681535881216,@MakeupForWOC New obsession is Nars liquid blush. It looks very natural when I don't feel like using foundation that day.,2017
2017-09-22 01:20:38+00:00,911037490026500096,@fentybeauty Killawatt in Moscow Mule  with the NARS blush in seduction are so great for a fall face!,2017
2017-09-21 23:39:16+00:00,911011980928065536,Why is it that everywhere I go NARS Orgasm blush is sold tf out 🙄,2017
2017-09-21 17:07:39+00:00,910913426502881280,"Love how blush palette's are becoming a thing. Unfiltered from @narsissist is the best one yet!
-
As with all NARS blushers, the quality is… https://t.co/pN3W3Q9bN5",2017
2017-09-21 15:50:12+00:00,910893934439694337,NARS Sheer Pop Multiple in MOTU TANE 1565 w/ FREE SHIPPING https://t.co/Wd0NIiJ4aj #makeup #nars #narsblush #stickblush #blush #peachblush https://t.co/7gCOpoW5B8,2017
2017-09-21 15:13:12+00:00,910884624699723777,@ayytrish Dude Deb wears NARS blush?! Orgasm is like THE blush color of all colors. She knows what's up #killingit,2017
2017-09-21 13:15:10+00:00,910854920332615680,NARS Sheer Pop Multiple in MOTU TANE 1565 w/ FREE SHIPPING https://t.co/ZtZTHyq8ny #makeup #nars #narsblush #stickblush #blush #peachblush https://t.co/4NcZExgvTV,2017
2017-09-21 10:49:13+00:00,910818191345176576,Blush Palette Showdown: NARS Unfiltered I vs. BECCA x Chrissy Teigen (+ essence cameo) https://t.co/FFqOOk8iVt https://t.co/aT9r6vsmxN,2017
2017-09-21 07:31:06+00:00,910768333795889152,"Mary Kay Mineral Blusher in Shy Blush ❤

Dupe Nars Orgasm @NARSissist https://t.co/I4LfDg81Cb",2017
2017-09-21 05:30:28+00:00,910737975150964736,I got NARS Blush in Orgasm! Which Cult-Classic Beauty Product Should You Try? https://t.co/3WY7AgB9vp @influenster,2017
2017-09-20 21:20:58+00:00,910614789071699970,Whitney Port loves NARS Orgasm Blush :),2017
2017-09-20 05:33:18+00:00,910376301097299968,Nars blush: Outlaw https://t.co/ZuBxOJ0Ems,2017
2017-09-20 04:00:57+00:00,910353058210697216,Nars x Pierre Hardy Blush in Boys Don’t Cry https://t.co/Vr2lohJe4R https://t.co/CbKEg4wt87,2017
2017-09-19 23:25:39+00:00,910283775833247744,@lavendarblonde Haha we are practically twins!! It's Nars blush in orgasm. I got it as a sample I think maybe for my birthday last year. I love it!,2017
2017-09-19 22:43:20+00:00,910273126558187521,@hhhhhaana They're really not all that. I'll snap you a pic of the NARS blush and bronzer compared to the elf! It's really not all that tbh,2017
2017-09-19 09:10:33+00:00,910068585715904512,Great colour and it looks like the nars orgasm powdered blush https://t.co/5BFLh0qUlA,2017
2017-09-18 18:42:37+00:00,909850162327154688,"I use MAC or Fenty Beauty concealer, Fenty foundation, Anastasia Beverly Hills brow kit, NARS blush, MAC lip pencil &amp; Ruby Kisses lippies. https://t.co/Ny9xF1LLmi",2017
2017-09-17 23:39:30+00:00,909562488072626176,@radiantology wowow u should just pick ya girl b/c I gave my mama my Nars super orgasm blush and I now use an elf blush 😅,2017
2017-09-17 22:29:36+00:00,909544897962811392,Check out NARS Dual Intensity Blush in Adoration 0.21 oz/6g Full Size BNIB  #NARS https://t.co/eMYAic5wJd via @eBay,2017
2017-09-16 21:08:06+00:00,909162000382676992,NARS blush in orgasm https://t.co/U63Ye7jCuN,2017
2017-09-16 04:46:00+00:00,908914845788934144,I just added this to my closet on Poshmark: NARS South Beach Blush/Highlighter. https://t.co/9O8H8FQ0mN via @poshmarkapp #shopmycloset,2017
2017-09-15 23:34:48+00:00,908836530940026880,NARS Liquid Blush: Orgasm https://t.co/qKPnzry7Ig,2017
2017-09-15 18:52:26+00:00,908765469708111872,"NARS – Introducing New Liquid Blush – Torrid, $30  https://t.co/5VQaw1xWc1 https://t.co/A9mj1tGQaq",2017
2017-09-15 15:01:09+00:00,908707265443540992,NARS Liquid Blush: I Have Buckets and Barrels of Love for This Line! The new NARS Liquid Blush https://t.co/DzH9WIii7F #trendingbeautynews,2017
2017-09-15 13:51:05+00:00,908689631968923648,Check out NARS Deep Throat Blush/Laguna Bronzing Powder Blush/Bronzer Duo Full Size BNWOB #NARS https://t.co/prOJlWcv91 via @eBay,2017
2017-09-14 19:29:30+00:00,908412408607027200,Why nars gotta have such perverted names for their blush Like how am I supposed to explain this to my mother? Or what about toofaced mascara,2017
2017-09-14 16:48:10+00:00,908371809669705729,NARS at a close 2nd. They command my blush stash.,2017
2017-09-13 19:40:12+00:00,908052712754991104,"that awkward moment ur boss asks u what name of the blush ur using and u don't know how to tell her it's ""orgasm by NARS""",2017
2017-09-13 18:55:58+00:00,908041583165104129,Did u use a different blush just so u didn't have to put the nars blush name on the video ? 😂 @veronicamerrell,2017
2017-09-13 18:42:20+00:00,908038150945095680,"NARS Orgasm..gorg!!!😍
#nars #narsissist #blush #lipgloss #lippies #sephora #pink #tumblr… https://t.co/H6D8smN3l6",2017
2017-09-13 17:11:22+00:00,908015258723393536,Nars Cosmetics ‘Blush’ Review https://t.co/RthaL46h4U via @wordpressdotcom,2017
2017-09-13 15:40:12+00:00,907992318090682369,"NARS Blush Powder 4.8g 

สีพร้อมส่ง 
# Angelika
# Deep Throat
# Torrid
# Orgasm  

ราคา 950 บาท🐷🐷
ส่งเฉพาะ EMS 50฿
Line : lukpad_stt https://t.co/UKBHBbV8Kt",2017
2017-09-13 13:04:10+00:00,907953048152092672,If you're no longer buying Nars then this is a close find for their famous Orgasm blush - though less pink and more golden. #FentyBeautyxHN https://t.co/vC9i2iU8m6,2017
2017-09-13 05:49:13+00:00,907843589941710849,but may i also suggest lady balls? or nars blush in shade deep throat?,2017
2017-09-13 05:39:34+00:00,907841163582943232,"#itcosmetics Your Skin But Better CC Cream, #nars blush in Sin, #stila Stay All Day Liquid Lipstick in Venezia #makeup #beauty #motd #fotd https://t.co/Tfv67QKB9p",2017
2017-09-13 02:15:40+00:00,907789850547445760,"@bridgelle NARS Blush, Orgasm 0.16 oz. is now on sale for $31.00 at Amazon. Product page: https://t.co/CVpQJ4Khx7",2017
2017-09-12 23:53:07+00:00,907753976652865536,The #Nars Super Orgasm blush is so glittery ✨ Why don't I have this in my life?,2017
2017-09-12 20:38:39+00:00,907705037480226817,I had to stop using the blush too. Thats why i switched to NARS. I would literally get a rash/breakout anytime i used mac on my face smh,2017
2017-09-12 18:37:28+00:00,907674538896367616,@Gogo_Usagi They have no idea what a bit of BB Cream and Nars blush can do to me. Especially if I remember my brow powder!,2017
2017-09-12 16:19:25+00:00,907639798302756864,Nars Blush dupes!!!! 💝#Nars #narsdupes #Elf #elfcosmetics #makeupdupes #splurgevssave… https://t.co/XAOu14iXcF,2017
2017-09-12 16:17:52+00:00,907639406420545537,Nars Blush dupes!!!! 💝#Nars #narsdupes #Elf #elfcosmetics #makeupdupes #splurgevssave… https://t.co/zi2f1FdKAr,2017
2017-09-12 08:05:32+00:00,907515507103948801,Watching a woman stab Nars blush on her face is a crime I tell you,2017
2017-09-12 01:19:25+00:00,907413305496686592,"NARS st paul de vence
NARS liquid blush orgasm
NARS AUDACIOUS KATE
#今日のメイク https://t.co/lJSMM7IqUJ",2017
2017-09-11 14:53:35+00:00,907255810119651329,NARS Pop Goes The Easel Blush Collection Back in Stock at Ulta https://t.co/8dpfL8T8qW,2017
2017-09-11 14:28:16+00:00,907249436400766978,ive just been told im being gifted nars' orgasm blush . bye yall,2017
2017-09-11 03:24:45+00:00,907082459015208960,Neutral 👌🏼👌🏼 #liberation by #nars #blush #bronzer #quad by #mac #maccosmetics #glamourgloss by… https://t.co/4jONFnTNnb,2017
2017-09-11 00:18:40+00:00,907035627920805889,Check out what I found. NARS Blush Bronzer Duo Orgasm/Laguna 5g Travel Size BNIB 100%Genuine https://t.co/aZ3yIqvylW via @eBay_UK,2017
2017-09-10 22:53:09+00:00,907014106091282432,"@CriminelleLaw NARS Blush in Orgasm (my favorite, favorite color), an Urban Decay Naked pallet in the tone that best complements your skin tone",2017
2017-09-10 20:28:27+00:00,906977692289040384,"Ridiiic, anyone who knows me knows my fav blush is NARS Exhibit A. Reds looks so beautiful on the skin. Don't be shy",2017
2017-09-10 16:17:41+00:00,906914587164934144,"#motd @tartecosmetics #tarteist pro shadows, #beccahighlighter @Smashbox #contour #nars #blush… https://t.co/4MlFSoSMdE",2017
2017-09-10 08:00:06+00:00,906789364373614592,#firedeal NARS Blush for only $30 via Ulta https://t.co/OQmux0H4t1 https://t.co/CYtKC5wEWs,2017
2017-09-10 02:16:43+00:00,906702950449520640,8 Best Blushes for Different Skin Tones https://t.co/VP1pOR5kZJ #blush #essence #loreal #mac #nars #tarte #wetnwild,2017
2017-09-09 18:53:43+00:00,906591463844335617,@lAS07l I think NARS has a blush named after her! This book is definitely my next read 👏🏼👏🏼,2017
2017-09-09 14:33:22+00:00,906525944059498497,Check out NARS Dual Intensity Blush in Adoration 0.21 oz/6g Full Size BNIB  #NARS https://t.co/eMYAic5wJd via @eBay,2017
2017-09-08 22:08:04+00:00,906277987825225729,"Need pretty shoes for work so of course I go shopping &amp; get 2 dresses, NARS blush&amp;lipstick &amp; concealer + hair mask &amp; perfume. No shoes tho.😬",2017
2017-09-08 15:44:46+00:00,906181524256645120,"Okokokkk I'll show you what I got when I go home. Since #NARS is no longer cruelty free, I found a #FentyBeauty alternative to Orgasm blush",2017
2017-09-08 14:03:24+00:00,906156015384649728,"Nars Blush &amp; Bronzer Duo Orgasm Blush &amp;Laguna Bronzing  

#no box

เซต บลัชออน และ คอนทัวร… https://t.co/mnpBWqgGww",2017
2017-09-08 11:16:58+00:00,906114134034366464,I'm so mad rn on Sunday a blush pallet I used to have my eyes on from NARS is half off w platinum perk @ ulta but they test on animals now,2017
2017-09-08 06:23:50+00:00,906040364200411143,Nars – Dolce Vita Blush │ Review https://t.co/TbtCQVW0aE https://t.co/ds2tdLecyV,2017
2017-09-08 00:50:08+00:00,905956384503713793,I've never wanted to try blush but Ulta sent me a sample of Nars Orgasm and now I understand 😍,2017
2017-09-07 19:15:51+00:00,905872260208009217,"Best powder cheek #blush ever! Never tire of this shade, #Orgasm ❤💋 by #NARS. 
#crueltyfree… https://t.co/X7zdztK2o6",2017
2017-09-07 16:11:22+00:00,905825834249936896,Blush Comparison: MAC Warm Soul &amp; NARS Madly.... #makeuplover #naturebeauty #naturalbeauty https://t.co/DZR2j3QVnO https://t.co/G52AE7rxzG,2017
2017-09-07 10:24:56+00:00,905738647722266625,#lookoftheday NYX Cosmetics Hydra Touch Powder Foundation in Ivory; NARS Blush in Madly; OKALAN… https://t.co/8PzQyJjDBu,2017
2017-09-06 23:39:07+00:00,905576123295256576,"So today I bought Elf blush (right) for $3

NARS (left) runs for $30 https://t.co/hxlExQLMpw",2017
2017-09-06 17:27:22+00:00,905482570900668419,"Where in the town she could Nars orgasm blush and lipstick, mac lipsticks and Too Faced chocolate bar and semi sweet palettes 😱",2017
2017-09-06 09:42:54+00:00,905365684942540801,I actually hit pan on my Nars Orgasm blush. Bought the huge large sized one already so that should last me longer,2017
2017-09-06 07:10:57+00:00,905327444110045184,"Wednesday's #makeup menu. Slowly getting back to powders, #nars blush in Sin is always a good… https://t.co/YkvtEa47A2",2017
2017-09-06 04:44:29+00:00,905290584146968576,@melmphs The first video I remember watching of yours was one where you were talking about a NARS blush and you didn't want to say the name of it 😊,2017
2017-09-05 23:12:48+00:00,905207111927386114,NARS Liquid Blush | Orgasm and Luster – WITH SWATCHES! – MRSLANGLAM https://t.co/HS8dubXGRT,2017
2017-09-05 21:33:31+00:00,905182128496889858,If you like the orgasm blush by nars but don't wanna spend 30 twinkle pink by elf 3$ is identical to it,2017
2017-09-05 20:24:39+00:00,905164795493711872,Shit! Fuck! My NARS orgasm blush just smashes everywhere into a thousand shimmery specks of dust.,2017
2017-09-05 11:54:57+00:00,905036525150273536,@JamiePBeauty Nars orgasm and Nyx Hd blush. 😛,2017
2017-09-05 01:03:05+00:00,904872479373443072,"Birthday Wishlist (3/x)

Nars Liquid Blush in Orgasm and in Torrid because sobrang natural mestizahin datingan lang shaaa ang ganda hayyy https://t.co/ws3p0hjn0T",2017
2017-09-04 23:41:04+00:00,904851839212027905,"If you are a lover of NARS blush, please, allow me to give you a #makeupgrade 
I might just be making my own... https://t.co/jlYbSkr04h",2017
2017-09-04 23:21:40+00:00,904846957662814208,"ABH Subculture 🖤 Nudestix Boho lipstick &amp; Bondi bae bronzer, NARS Orgasm blush https://t.co/OOLbpVsvCR",2017
2017-09-04 20:53:14+00:00,904809604030369792,I reviewed the @NARSissist Liquid Blush and their new bronzer. Check out how it applied here: https://t.co/iR1foHUT1C #nars #narsissist https://t.co/O519pM0COq,2017
2017-09-04 20:05:20+00:00,904797549676163072,NEW NARS LIQUID BLUSH &amp; BRONZER REVIEW &amp; DEMO #nars #makeup #highkae #review #blushing #bronze #liquid https://t.co/WOn1OGanxF,2017
2017-09-04 19:58:17+00:00,904795775716216832,I liked a @YouTube video https://t.co/phVyazDI7d NEW NARS LIQUID BLUSH &amp; BRONZER REVIEW &amp; DEMO,2017
2017-09-04 19:55:23+00:00,904795042694430720,NEW NARS LIQUID BLUSH &amp; BRONZER REVIEW &amp; DEMO: https://t.co/phVyazDI7d via @YouTube,2017
2017-09-04 18:40:17+00:00,904776144800686080,#NARS Liquid Blush Orgasm review up! #makeup #beautybloggerPH #bloggerPH https://t.co/3nc2UWFUfC https://t.co/ou59JR0Cdk,2017
2017-09-04 17:56:46+00:00,904765194450092037,"6. Nars Blush in Torrid, Outlaw, Sex Appeal, Misconduct

I love Nars blush why they gotta be $50 per piece why i want to own all https://t.co/gsDUnDFFxV",2017
2017-09-04 15:25:28+00:00,904727118147235841,@JamiePBeauty Hoola stick cream bronzer... hella orange. AND blush... nars orgasm. Glitter. Everywhere.,2017
2017-09-04 15:15:10+00:00,904724523450331136,You can win a NARS Lipstick and Blush in my 1K giveaway beauties! https://t.co/VuNC7K9DpV @FemaleBloggerRT #bbloggers https://t.co/kMrpIaCQem,2017
2017-09-04 12:12:49+00:00,904678636195807233,Who doesn't love a @narsissist blush?! 😍😍 #productreviews #nars #narsblush #narsorgasm… https://t.co/RQQ2RkLpcC,2017
2017-09-04 00:17:55+00:00,904498724331806721,"LOVE LOVE LOVE this blush. The color reminds me of NARS ""Orgasm"". It deposits beautifully and stays all day. Perfect https://t.co/6miyhma8eN",2017
2017-09-03 23:40:33+00:00,904489322983825408,@JamiePBeauty NARS Orgasm Multiple seem to be just a blush topper than a Multiple 😒,2017
2017-09-03 19:19:50+00:00,904423708831481856,"@JamiePBeauty Blush - Nars Orgasm (SO overhyped, it has close to zero pigmentation). Bronzer: Dew the Hoola from Benefit (pure orange mud).",2017
2017-09-03 18:55:05+00:00,904417482550771713,"I added a video to a @YouTube playlist https://t.co/Ft5Lp6Zxfy The Blush Tag! Nars, Too Faced, Mac, etc!",2017
2017-09-03 06:04:19+00:00,904223512700878848,NARS Blush Powder 4.8g #Orgasm กล่อง Limited https://t.co/MbjxWhvghH https://t.co/RkwQeXkNxA,2017
2017-09-03 05:16:32+00:00,904211488667258880,Check out NARS Dual Intensity Blush in Adoration 0.21 oz/6g Full Size BNIB  #NARS https://t.co/eMYAic5wJd via @eBay,2017
2017-09-02 22:09:08+00:00,904103927779475457,I just added this to my closet on Poshmark: NARS South Beach Blush/Highlighter. https://t.co/Ju5lV0hgdd via @poshmarkapp #shopmycloset,2017
2017-09-02 18:41:22+00:00,904051641229484033,"@dashacorpuz Hiyeee! Nars Blush in Amour + 42 degree heat (lel) + mixed lippies! Anastasia Matte in Kiss, Nars Audacious in Audrey, Mac in Riot House ☺️",2017
2017-09-02 07:22:12+00:00,903880725010800640,You can win a NARS Lipstick and Blush in my 1K giveaway beauties! https://t.co/VuNC7K9DpV @FemaleBloggerRT #bbloggers https://t.co/cl43YXj2Yt,2017
2017-09-02 06:11:44+00:00,903862991656960000,tbt to when i got orgasm blush from nars because @Drake,2017
2017-09-02 00:33:26+00:00,903777855770730496,@GinaLovesZero Ooh! I hope u can find it -crosses fingers for u- when u mentioned red blush I immediately thought of NARS exhibit A but that is so pricy!,2017
2017-09-01 20:18:49+00:00,903713776549158912,makeup geek romance blush is everything nars orgasm wanted to be,2017
2017-09-01 18:16:30+00:00,903682994648604674,"@budgetballer: &lt; GOT, more dupes! Here's one: NARS Orgasm/Wet'n'Wild  Pearlescent Pink blush. Boycotting NARS- they're testing on animals",2017
2017-09-01 17:44:01+00:00,903674820679704576,@OneBookishMom I think it depends on my look. I love the NARS orgasm Blush stick for summer. I prefer it so I don't feel like I'm sweating my makeup off,2017
2017-09-01 14:30:35+00:00,903626143613497348,Check out NARS Deep Throat Blush/Laguna Bronzing Powder Blush/Bronzer Duo Full Size BNWOB #NARS https://t.co/oiGEpLSYkU via @eBay,2017
2017-08-31 17:05:44+00:00,903302797520769024,howd swizz beats know what Nars orgasm blush is in the song fancy?,2017
2017-08-31 07:18:13+00:00,903154947180593152,"NARS Blissful Blush Review, Photos, Swatches https://t.co/tSIKt3Dr3Y https://t.co/AyyT9AQFrT",2017
2017-08-31 02:07:23+00:00,903076723570421760,"#bareminerals BarePro foundation, #nars Liquid blush in Orgasm, #marcbeauty lip lacquer in Sugar Sugar #beauty #makeup #motd #fotd https://t.co/Kk15Jyfzb4",2017
2017-08-30 23:45:40+00:00,903041056052305925,a good quality one just a nice pinky flushed one i like the typical one when you think of blush aka nars orgasm but not spending the ££ atm,2017
