date,tweet_id,text,year,contains_word,text_preprocessed,length
2021-01-26 05:14:06+00:00,1.35e+18,"@DeathlySkeletal maybelline for mascara, concealer, foundation; eyeliner from wet n wild or nyx; blush from nars in the shade orgasm; lashes from tart in the type tartiest; hard candy for highlighter and eyeshadow; i also love the james charles pallette rn.",2021.0,False,"maybelline for mascara, concealer, foundation; eyeliner from wet n wild or nyx;  from  in the shade orgasm; lashes from tart in the type tartiest; hard candy for highlighter and eyeshadow; i also love the james charles pallette rn.",38
2021-01-26 03:06:36+00:00,1.35e+18,i can’t believe nars names a blush orgasm and forced people to say it out loud,2021.0,False,i can’t believe  names a  orgasm and forced people to say it out loud,14
2021-01-24 09:00:56+00:00,1.35e+18,"@recitrachel I really love Tarte blush, but I’m also obsessed with It Cosmetics and NARS. As for highlighter, I love Tarte and Anastasia. ✨",2021.0,False,"I really love Tarte , but I’m also obsessed with It Cosmetics and . As for highlighter, I love Tarte and Anastasia. ✨",23
2021-01-24 03:40:06+00:00,1.35e+18,@recitrachel I don't typically wear blush but if I do it's Nars Orgasm. I use Hourglass Ambient Lighting powders for a little chill non glittery highlight.,2021.0,False,I don't typically wear  but if I do it's  Orgasm. I use Hourglass Ambient Lighting powders for a little chill non glittery highlight.,23
2021-01-23 23:10:58+00:00,1.35e+18,"NARS literally has “orgasm” blush? There’s a mascara called “better than sex”?

Y’all are so musty lmao",2021.0,False,literally has “orgasm” ? There’s a mascara called “better than sex”?  Y’all are so musty lmao,16
2021-01-23 19:03:09+00:00,1.35e+18,@btaylorbeauty_ You have nothing to apologize for. This is peak Karen behavior. So many makeup brands are popular because of provocative marketing. Like the orgasm blush by NARS. These lipgloss colors look amazing btw 😍,2021.0,False,You have nothing to apologize for. This is peak Karen behavior. So many makeup brands are popular because of provocative marketing. Like the orgasm  by . These lipgloss colors look amazing btw 😍,33
2021-01-23 16:01:35+00:00,1.35e+18,hiii anyone know any dupes for the nars orgasm x blush ?? i adore the shade but i still cant bring myself to drop twenty quid on a blush,2021.0,False,hiii anyone know any dupes for the  orgasm x  ?? i adore the shade but i still cant bring myself to drop twenty quid on a,26
2021-01-23 02:21:49+00:00,1.35e+18,"Got new shampoo and conditioner from Ulta today. The Redken All Soft to try something new and see if it will do my hair good - also cause I was out of my L’Oréal. Got my septum ring changed, KVD Lock-It foundation &amp; full size Nars orgasm blush cause i used my sample fully 😅",2021.0,False,"Got new shampoo and conditioner from Ulta today. The Redken All Soft to try something new and see if it will do my hair good - also cause I was out of my L’Oréal. Got my septum ring changed, KVD Lock-It foundation & full size  orgasm  cause i used my sample fully 😅",53
2021-01-22 08:42:41+00:00,1.35e+18,Becca Cosmetics is really out here charge 32 American dollars for mineral blush. NARS is only $30. MAC is $30. What is happening?,2021.0,False,Becca Cosmetics is really out here charge  American dollars for mineral .  is only $. MAC is $. What is happening?,21
2021-01-20 02:24:08+00:00,1.35e+18,NARS Blush be that bitch,2021.0,False,Blush be that bitch,4
2021-01-19 17:14:29+00:00,1.35e+18,@sorafirstlove @BTS_twt I'm not sure but beside BB skin serum foundation that is too faced foundations and in front nars blush???,2021.0,False,I'm not sure but beside BB skin serum foundation that is too faced foundations and in front  ???,18
2021-01-19 16:01:57+00:00,1.35e+18,@trixiemattel I think that name isn’t that big of a deal. There’s so many products that have questionable names. Like that NARS blush is called orgasm,2021.0,False,I think that name isn’t that big of a deal. There’s so many products that have questionable names. Like that   is called orgasm,23
2021-01-19 13:52:39+00:00,1.35e+18,@laaleen Yar im going crazy buying blush palettes dont really like any ..just got nars one 😒 kuch recommended karo,2021.0,False,Yar im going crazy buying  palettes dont really like any ..just got  one 😒 kuch recommended karo,17
2021-01-18 19:10:19+00:00,1.35e+18,"@amandasofr fenty lip gloss, nars concealer and milk blush el que es como un stick",2021.0,False,"fenty lip gloss,  concealer and milk  el que es como un stick",12
2021-01-18 06:41:05+00:00,1.35e+18,The question is do I really want to spend $35 on this Nars blush. I started wearing it in 2007 and I miss it lol,2021.0,False,The question is do I really want to spend $ on this  . I started wearing it in  and I miss it lol,23
2021-01-18 05:20:09+00:00,1.35e+18,@MaraWilson are these the same people who name the Nars blush shades,2021.0,False,are these the same people who name the   shades,9
2021-01-18 00:13:59+00:00,1.35e+18,@trixiemattel Nars do a blush called orgasm and another called deep throat? Too faced better than sex? Pretty sure MAC had some risqué names back in the day too. Pleather Daddy is TAME in comparison. Homophobia for sure.,2021.0,False,do a  called orgasm and another called deep throat? Too faced better than sex? Pretty sure MAC had some risqué names back in the day too. Pleather Daddy is TAME in comparison. Homophobia for sure.,35
2021-01-17 23:48:03+00:00,1.35e+18,@R3DSCARE @trixiemattel I’m reminded of 12 year old me asking my strict Mexican parents for “super orgasm blush” by nars 💀,2021.0,False,I’m reminded of  year old me asking my strict Mexican parents for “super orgasm ” by  💀,17
2021-01-17 23:42:33+00:00,1.35e+18,@trixiemattel Nars has a blush called orgasm. I think pleather daddy is just fine,2021.0,False,has a  called orgasm. I think pleather daddy is just fine,11
2021-01-17 23:32:14+00:00,1.35e+18,@R3DSCARE @trixiemattel I would like to introduce you to: Nars - Deep Throat Blush,2021.0,False,I would like to introduce you to:  - Deep Throat Blush,11
2021-01-17 23:09:11+00:00,1.35e+18,"@ohheymickey @R3DSCARE @trixiemattel Like Orgasm blush from NARS and Better than Sex mascara, give me a break with that 🙄🙄🙄",2021.0,False,"Like Orgasm  from  and Better than Sex mascara, give me a break with that 🙄🙄🙄",15
2021-01-17 23:00:38+00:00,1.35e+18,"@R3DSCARE @trixiemattel Nars literally has a blush called Deep Throat, they'll be fine.",2021.0,False,"literally has a  called Deep Throat, they'll be fine.",9
2021-01-17 09:19:05+00:00,1.35e+18,Okay but the NARS liquid blush in dolce vita saved my life 😩🤣 I’d given up on finding my blush until I saw that one,2021.0,False,Okay but the  liquid  in dolce vita saved my life 😩🤣 I’d given up on finding my  until I saw that one,22
2021-01-17 07:03:11+00:00,1.35e+18,"Hi erm, I need a drugstore dupe for the Nars Blush in Taj Mahal Xx",2021.0,False,"Hi erm, I need a drugstore dupe for the  Blush in Taj Mahal Xx",14
2021-01-16 22:48:45+00:00,1.35e+18,"@bee_coast Thank you! I use so many brands but my ride or dies are:
Eyeliner - Tarte Double Take Eyeliner
Mascara - NARS Climax
Foundation - Fenty Pro Filt'r
Primer - Benefit Porefessional
Highlighter - Becca
Lips - Kylie 
Eyes - Morphe/Anastasia
Powder - Fenty 
Blush - Flower Beauty",2021.0,False,Thank you! I use so many brands but my ride or dies are: Eyeliner - Tarte Double Take Eyeliner Mascara -  Climax Foundation - Fenty Pro Filt'r Primer - Benefit Porefessional Highlighter - Becca Lips - Kylie  Eyes - Morphe/Anastasia Powder - Fenty  Blush - Flower Beauty,47
2021-01-16 20:42:31+00:00,1.35e+18,@NeonMUA i rly do like the nars even tho it’s fucking expensive .... it almost has a highlighter finish and u only need a DROP....i’m not sure what their shade range is like for blush tho... 😒,2021.0,False,i rly do like the  even tho it’s fucking expensive .... it almost has a highlighter finish and u only need a DROP....i’m not sure what their shade range is like for  tho... 😒,34
2021-01-16 18:56:58+00:00,1.35e+18,@NeonMUA I've been playing with Nars liquid blush and I love them. But TBH Rare Beauty's are a dupe so...back to square one 😆,2021.0,False,I've been playing with  liquid  and I love them. But TBH Rare Beauty's are a dupe so...back to square one 😆,21
2021-01-16 17:20:59+00:00,1.35e+18,"@cgritmon @brianne2k I love Ruby Woo! I did a quick tour around my studio in my IGTV, I have a huge Pro makeup kit for my other business but in my own personal makeup kit- I need to sort it out🙄🤦🏻‍♀️. I don't wear foundation either, just NARS cream concealer+blend out. I love your blush....",2021.0,False,"I love Ruby Woo! I did a quick tour around my studio in my IGTV, I have a huge Pro makeup kit for my other business but in my own personal makeup kit- I need to sort it out🙄🤦🏻‍♀️. I don't wear foundation either, just  cream concealer+blend out. I love your ....",52
2021-01-16 05:26:54+00:00,1.35e+18,My c oki worker used to use the deep throat blush I was like sounds like you and she was like thanks! Hahaha NARS I like their afterglow lip balm,2021.0,False,My c oki worker used to use the deep throat  I was like sounds like you and she was like thanks! Hahaha  I like their afterglow lip balm,28
2021-01-15 17:06:25+00:00,1.35e+18,use NARS Orgasm blush on your eyelids ..... you’re welcome,2021.0,False,use  Orgasm  on your eyelids ..... you’re welcome,8
2021-01-15 11:06:51+00:00,1.35e+18,"@belacoros yeahh like BLUSH?? looks so fucking natural and soft and it's the perfect every day glam . Nars especially have like the most perfect cheek palettes for this, bc they usually include a v soft highlighter to go w/",2021.0,False,"yeahh like BLUSH?? looks so fucking natural and soft and it's the perfect every day glam .  especially have like the most perfect cheek palettes for this, bc they usually include a v soft highlighter to go w/",38
2021-01-12 23:14:28+00:00,1.35e+18,when i bought a nars blush and had a whole crisis bc i really coulda went to the drug store....,2021.0,False,when i bought a   and had a whole crisis bc i really coulda went to the drug store....,18
2021-01-12 21:33:46+00:00,1.35e+18,"@kandeejohnson Omg reading all of this is so nostalgic 😂❤️ mac painterly paint pot, nyx jumbo pencil in milk, urban decay primer potion, nars blush in orgasm, etc etc. oh the good ole days lol!",2021.0,False,"Omg reading all of this is so nostalgic 😂❤️ mac painterly paint pot, nyx jumbo pencil in milk, urban decay primer potion,   in orgasm, etc etc. oh the good ole days lol!",32
2021-01-12 21:24:48+00:00,1.35e+18,"@kandeejohnson Yes!! The OG’s 😂 alongside NYX jumbo eye pencil in milk, and urban decay primer potion, and Nars Orgasm blush ❤️",2021.0,False,"Yes!! The OG’s 😂 alongside NYX jumbo eye pencil in milk, and urban decay primer potion, and  Orgasm  ❤️",19
2021-01-11 02:26:38+00:00,1.35e+18,@tajaikook glossier cloud paint in haze and i went over a lil with a nars powder blush in torrid,2021.0,False,glossier cloud paint in haze and i went over a lil with a  powder  in torrid,16
2021-01-09 05:54:24+00:00,1.35e+18,@a90strend okay and last i would say maybe some blush if u want that! i think blush is so so cute i currently am just using a little nars sample one! and then uhh maybe some clear lip gloss or i love the sephora jelly melt glossy lip tint if u want color 💖5/5,2021.0,False,okay and last i would say maybe some  if u want that! i think  is so so cute i currently am just using a little  sample one! and then uhh maybe some clear lip gloss or i love the sephora jelly melt glossy lip tint if u want color 💖/,50
2021-01-09 03:40:04+00:00,1.35e+18,"@DannyPlaysGamez Fenty is great for skin, lip, and face products. 

NARS Orgasm blush has been my go-to for years.

Depending on your skintype, setting spray and primers vary.",2021.0,False,"Fenty is great for skin, lip, and face products.    Orgasm  has been my go-to for years.  Depending on your skintype, setting spray and primers vary.",25
2021-01-08 17:21:24+00:00,1.35e+18,nars dolce vita liquid blush&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,2021.0,False,dolce vita liquid >>>>>>>>>,4
2021-01-07 16:17:45+00:00,1.35e+18,Lately my favorite blush + highlight combo is Nars Super Orgasm + Fenty  Sangria Sunset + Fenty Wattabrat,2021.0,False,Lately my favorite  + highlight combo is  Super Orgasm + Fenty  Sangria Sunset + Fenty Wattabrat,16
2021-01-06 14:57:32+00:00,1.35e+18,"I hit pan on a NARS blush so, you know, I’ve achieved something this year at least 🥴",2021.0,False,"I hit pan on a   so, you know, I’ve achieved something this year at least 🥴",16
2021-01-06 10:45:02+00:00,1.35e+18,@okilhn @sailingnas I needed to get a new blush as I’m obsessed with nars orgasm blush,2021.0,False,I needed to get a new  as I’m obsessed with  orgasm,11
2021-01-05 17:45:49+00:00,1.35e+18,I know I’m so old to this but I love the NARS orgasm blush lol 😂,2021.0,False,I know I’m so old to this but I love the  orgasm  lol 😂,14
2021-01-05 14:30:03+00:00,1.35e+18,"@sudebeyazgul_ Too faced bronzer or Nars laguna if u like a subtle shimmer, mac gingerly blush is my fav",2021.0,False,"Too faced bronzer or  laguna if u like a subtle shimmer, mac gingerly  is my fav",16
2021-01-04 23:14:23+00:00,1.35e+18,"@AaaclmyyAelny Well. I like Nudestix a lot, especially their cheek/lip crayons. I like trying new mascaras, I have had good luck with Anastasia Beverly Hills, Laura Mercier, Too Faced. I love Nars blush, and their multi sticks. Milani, or Ulta brand for eyeshadow primer.",2021.0,False,"Well. I like Nudestix a lot, especially their cheek/lip crayons. I like trying new mascaras, I have had good luck with Anastasia Beverly Hills, Laura Mercier, Too Faced. I love  , and their multi sticks. Milani, or Ulta brand for eyeshadow primer.",42
2021-01-04 16:03:41+00:00,1.35e+18,"@NARSCosmetics Ohhh....myyyyyy...now this collection is screaming my name....hmm NARS U could have done better in selecting blush,conture and highlighter shades....you could have truly done better in packageing too because ♥️⭐🦋SEEN IT,USED IT &amp; SAID NO TO IT too U r REHASHING  these MOTIFS",2021.0,False,"Ohhh....myyyyyy...now this collection is screaming my name....hmm  U could have done better in selecting ,conture and highlighter shades....you could have truly done better in packageing too because ♥️⭐🦋SEEN IT,USED IT & SAID NO TO IT too U r REHASHING  these MOTIFS",41
2021-01-03 21:55:38+00:00,1.35e+18,Bought the Nars Deep throat blush cause I’m como siempre bellaquita,2021.0,False,Bought the  Deep throat  cause I’m como siempre bellaquita,9
2021-01-01 20:01:45+00:00,1.35e+18,@mariofthemoon Thank you 🥺 NARS bronzer in Laguna &amp; Milani Baked Blush in Rose I think?,2021.0,False,Thank you 🥺  bronzer in Laguna & Milani Baked Blush in Rose I think?,14
2021-01-01 17:49:12+00:00,1.35e+18,"@Engienix thank u sm! i used the tarteist pro palette , exhibit a blush by nars, and ilia lipstick in amber light 🤍",2021.0,False,"thank u sm! i used the tarteist pro palette , exhibit a  by , and ilia lipstick in amber light 🤍",21
